business_code,cust_number,name_customer,buisness_year,doc_id,invoice_currency,document_type,posting_id,total_open_amount,cust_payment_terms,invoice_id,isopen,clear_date_datetime,posting_date_datetime,document_create_date_datetime,document_create_date.1_datetime,due_in_date_datetime,baseline_create_date_datetime
U001,0200769623,WAL-MAR foundation,2019,1930091471,USD,RV,1,28330.12,NAH4,1930091471,0,2019-11-12,2019-11-02,1970-01-01 00:00:00.020191102,1970-01-01 00:00:00.020191102,1970-01-01 00:00:00.020191117,1970-01-01 00:00:00.020191102
U001,0100010669,EAGL foundation,2020,1930495178,USD,RV,1,57407.62,NAA8,1930495178,0,2020-02-24,2020-02-07,1970-01-01 00:00:00.020200207,1970-01-01 00:00:00.020200207,1970-01-01 00:00:00.020200222,1970-01-01 00:00:00.020200207
U001,0200769623,WAL-MAR ,2019,1928944678,USD,RV,1,245.7,NAH4,1928944678,0,2019-03-22,2019-03-12,1970-01-01 00:00:00.020190311,1970-01-01 00:00:00.020190312,1970-01-01 00:00:00.020190327,1970-01-01 00:00:00.020190312
U001,0200418007,AM us,2020,1930705660,USD,RV,1,4490.98,NAA8,1930705660,1,,2020-04-02,1970-01-01 00:00:00.020200330,1970-01-01 00:00:00.020200402,1970-01-01 00:00:00.020200417,1970-01-01 00:00:00.020200402
U001,0200704858,WAKE foundation,2020,1930729484,USD,RV,1,13990.24,NAA8,1930729484,1,,2020-04-02,1970-01-01 00:00:00.020200401,1970-01-01 00:00:00.020200402,1970-01-01 00:00:00.020200417,1970-01-01 00:00:00.020200402
U001,200769623,WAL-MAR in,2020,1930881177,USD,RV,1,996.04,NAH4,1930881177,1,,2020-05-11,1970-01-01 00:00:00.020200509,1970-01-01 00:00:00.020200511,1970-01-01 00:00:00.020200526,1970-01-01 00:00:00.020200511
CA02,0140104249,SOB trust,2020,2960615000,CAD,RV,1,4605.27,CA10,2960615000,0,2020-03-04,2020-02-14,1970-01-01 00:00:00.020200215,1970-01-01 00:00:00.020200214,1970-01-01 00:00:00.020200302,1970-01-01 00:00:00.020200221
U001,0200202604,BELL corporation,2019,1929277278,USD,RV,1,13967.1,NAD4,1929277278,0,2019-06-27,2019-05-15,1970-01-01 00:00:00.020190508,1970-01-01 00:00:00.020190515,1970-01-01 00:00:00.020190624,1970-01-01 00:00:00.020190515
U001,0200078854,MC A associates,2019,1929426871,USD,RV,1,1195.81,NAA8,1929426871,0,2019-06-19,2019-06-04,1970-01-01 00:00:00.020190604,1970-01-01 00:00:00.020190604,1970-01-01 00:00:00.020190619,1970-01-01 00:00:00.020190604
U001,0200769623,WAL-MAR us,2019,1929154909,USD,RV,1,56292.85,NAH4,1929154909,0,2019-04-29,2019-04-18,1970-01-01 00:00:00.020190416,1970-01-01 00:00:00.020190418,1970-01-01 00:00:00.020190503,1970-01-01 00:00:00.020190418
U001,0200434439,BAUGH SU us,2019,1929739449,USD,RV,1,95280.97,NAA8,1929739449,0,2019-08-28,2019-08-13,1970-01-01 00:00:00.020190813,1970-01-01 00:00:00.020190813,1970-01-01 00:00:00.020190828,1970-01-01 00:00:00.020190813
U001,0200434439,BAUGH SU corporation,2019,1929997119,USD,RV,1,86427.85,NAA8,1929997119,0,2019-10-24,2019-10-09,1970-01-01 00:00:00.020191010,1970-01-01 00:00:00.020191009,1970-01-01 00:00:00.020191024,1970-01-01 00:00:00.020191009
U001,0200769623,WAL-MAR ,2019,1929404298,USD,RV,1,1897.5,NAH4,1929404298,0,2019-06-10,2019-05-30,1970-01-01 00:00:00.020190530,1970-01-01 00:00:00.020190530,1970-01-01 00:00:00.020190614,1970-01-01 00:00:00.020190530
U001,0200772595,SAFEW us,2019,1928549483,USD,RV,1,109018.5,NAA8,1928549483,0,2019-01-17,2019-01-01,1970-01-01 00:00:00.020190102,1970-01-01 00:00:00.020190101,1970-01-01 00:00:00.020190116,1970-01-01 00:00:00.020190101
U001,0200769623,WAL-MAR systems,2019,1929404188,USD,RV,1,20930.16,NAH4,1929404188,0,2019-06-11,2019-05-30,1970-01-01 00:00:00.020190530,1970-01-01 00:00:00.020190530,1970-01-01 00:00:00.020190614,1970-01-01 00:00:00.020190530
U001,0200776463,KROGE co,2019,1928670706,USD,RV,1,51870.68,NAA8,1928670706,0,2019-02-07,2019-01-23,1970-01-01 00:00:00.020190123,1970-01-01 00:00:00.020190123,1970-01-01 00:00:00.020190207,1970-01-01 00:00:00.020190123
U001,0200769623,WAL-MAR llc,2020,1930581057,USD,RV,1,9027.14,NAH4,1930581057,1,,2020-03-01,1970-01-01 00:00:00.020200229,1970-01-01 00:00:00.020200301,1970-01-01 00:00:00.020200316,1970-01-01 00:00:00.020200301
U001,0200763152,PERFOR systems,2019,1929623794,USD,RV,1,42241.46,NAA8,1929623794,0,2019-08-01,2019-07-17,1970-01-01 00:00:00.020190716,1970-01-01 00:00:00.020190717,1970-01-01 00:00:00.020190801,1970-01-01 00:00:00.020190717
U001,0200794332,COST associates,2019,1928816246,USD,RV,1,3441.86,NAGD,1928816246,0,2019-07-24,2019-02-19,1970-01-01 00:00:00.020190218,1970-01-01 00:00:00.020190219,1970-01-01 00:00:00.020190425,1970-01-01 00:00:00.020190219
CA02,0140104229,A & W F corporation,2019,2960585926,CAD,RV,1,2767.77,CA10,2960585926,0,2019-10-25,2019-10-13,1970-01-01 00:00:00.020191013,1970-01-01 00:00:00.020191013,1970-01-01 00:00:00.020191026,1970-01-01 00:00:00.020191016
U001,0200714710,SYSCO  ,2019,1928671118,USD,RV,1,31353.28,NAD1,1928671118,0,2019-02-14,2019-01-24,1970-01-01 00:00:00.020190123,1970-01-01 00:00:00.020190124,1970-01-01 00:00:00.020190213,1970-01-01 00:00:00.020190124
U001,0200769623,WAL-MAR systems,2019,1929973333,USD,RV,1,6306.31,NAH4,1929973333,0,2019-10-17,2019-10-06,1970-01-01 00:00:00.020191005,1970-01-01 00:00:00.020191006,1970-01-01 00:00:00.020191021,1970-01-01 00:00:00.020191006
U001,0200769623,WAL-MAR co,2019,1929576430,USD,RV,1,25548.06,NAH4,1929576430,0,2019-07-15,2019-07-03,1970-01-01 00:00:00.020190704,1970-01-01 00:00:00.020190703,1970-01-01 00:00:00.020190718,1970-01-01 00:00:00.020190703
U001,0200769623,WAL-MAR llc,2019,1930072204,USD,RV,1,41037.98,NAH4,1930072204,0,2019-11-12,2019-10-31,1970-01-01 00:00:00.020191030,1970-01-01 00:00:00.020191031,1970-01-01 00:00:00.020191115,1970-01-01 00:00:00.020191031
U001,0200739534,OK llc,2019,1930130000,USD,RV,1,164603.47,NAA8,1930130000,0,2019-11-27,2019-11-12,1970-01-01 00:00:00.020191108,1970-01-01 00:00:00.020191112,1970-01-01 00:00:00.020191127,1970-01-01 00:00:00.020191112
U001,200769623,WAL-MAR foundation,2019,1929734014,USD,RV,1,23856.8,NAH4,1929734014,0,2019-08-23,2019-08-11,1970-01-01 00:00:00.020190811,1970-01-01 00:00:00.020190811,1970-01-01 00:00:00.020190826,1970-01-01 00:00:00.020190811
U001,0200707822,PUBLI llc,2020,1930700386,USD,RV,1,121690.47,NAA8,1930700386,1,,2020-03-25,1970-01-01 00:00:00.020200325,1970-01-01 00:00:00.020200325,1970-01-01 00:00:00.020200409,1970-01-01 00:00:00.020200325
U001,0200769623,WAL-MAR in,2019,1929195336,USD,RV,1,1886.24,NAH4,1929195336,0,2019-05-06,2019-04-23,1970-01-01 00:00:00.020190423,1970-01-01 00:00:00.020190423,1970-01-01 00:00:00.020190508,1970-01-01 00:00:00.020190423
U001,0200718130,SYSCO F foundation,2019,1930046465,USD,RV,1,7014.24,NAA8,1930046465,0,2019-11-07,2019-10-22,1970-01-01 00:00:00.020191023,1970-01-01 00:00:00.020191022,1970-01-01 00:00:00.020191106,1970-01-01 00:00:00.020191022
U001,0200769623,WAL-MAR associates,2020,1930582315,USD,RV,1,15798.25,NAH4,1930582315,1,,2020-03-01,1970-01-01 00:00:00.020200229,1970-01-01 00:00:00.020200301,1970-01-01 00:00:00.020200316,1970-01-01 00:00:00.020200301
U001,0200744019,TARG systems,2019,1929657082,USD,RV,1,15158.78,NAA8,1929657082,0,2019-08-13,2019-07-26,1970-01-01 00:00:00.020190724,1970-01-01 00:00:00.020190726,1970-01-01 00:00:00.020190810,1970-01-01 00:00:00.020190726
U001,0200750051,ALBER co,2020,1930821515,USD,RV,1,42410.15,NAA8,1930821515,1,,2020-04-23,1970-01-01 00:00:00.020200423,1970-01-01 00:00:00.020200423,1970-01-01 00:00:00.020200508,1970-01-01 00:00:00.020200423
U001,0200982290,CIRC co,2019,1928961557,USD,RV,1,1083.85,NAA8,1928961557,0,2019-04-03,2019-03-19,1970-01-01 00:00:00.020190314,1970-01-01 00:00:00.020190319,1970-01-01 00:00:00.020190403,1970-01-01 00:00:00.020190319
U001,0200769623,WAL-MAR foundation,2019,1929023144,USD,RV,1,25.23,NAH4,1929023144,0,2019-04-05,2019-03-26,1970-01-01 00:00:00.020190325,1970-01-01 00:00:00.020190326,1970-01-01 00:00:00.020190410,1970-01-01 00:00:00.020190326
U001,0200772670,ASSOCIAT foundation,2020,1930564640,USD,RV,1,18739.13,NAU5,1930564640,0,2020-03-09,2020-02-24,1970-01-01 00:00:00.020200224,1970-01-01 00:00:00.020200224,1970-01-01 00:00:00.020200310,1970-01-01 00:00:00.020200224
U001,0200942148,BRADY systems,2019,1928963306,USD,RV,1,17870.4,NAD5,1928963306,0,2019-05-23,2019-03-14,1970-01-01 00:00:00.020190314,1970-01-01 00:00:00.020190314,1970-01-01 00:00:00.020190413,1970-01-01 00:00:00.020190314
U001,0200769623,WAL-MAR co,2019,1930263329,USD,RV,1,2949.96,NAH4,1930263329,0,2019-12-27,2019-12-12,1970-01-01 00:00:00.020191210,1970-01-01 00:00:00.020191212,1970-01-01 00:00:00.020191227,1970-01-01 00:00:00.020191212
U001,0200803720,DEC in,2019,1928838882,USD,RV,1,872.36,NAM4,1928838882,0,2019-03-04,2019-02-22,1970-01-01 00:00:00.020190222,1970-01-01 00:00:00.020190222,1970-01-01 00:00:00.020190311,1970-01-01 00:00:00.020190216
U001,0100035877,DUNKIN corporation,2019,1929391810,USD,RV,1,9801.92,NAA8,1929391810,0,2019-06-14,2019-05-29,1970-01-01 00:00:00.020190528,1970-01-01 00:00:00.020190529,1970-01-01 00:00:00.020190613,1970-01-01 00:00:00.020190529
U001,0200705742,DOT co,2020,1930674681,USD,RV,1,13638.72,NAD1,1930674681,1,,2020-03-20,1970-01-01 00:00:00.020200320,1970-01-01 00:00:00.020200320,1970-01-01 00:00:00.020200409,1970-01-01 00:00:00.020200320
U001,0200769623,WAL-MAR in,2019,1929958831,USD,RV,1,19624.68,NAH4,1929958831,0,2019-10-15,2019-10-04,1970-01-01 00:00:00.020191003,1970-01-01 00:00:00.020191004,1970-01-01 00:00:00.020191019,1970-01-01 00:00:00.020191004
U001,0200769623,WAL-MAR associates,2019,1929589355,USD,RV,1,11839.23,NAH4,1929589355,0,2019-07-22,2019-07-10,1970-01-01 00:00:00.020190709,1970-01-01 00:00:00.020190710,1970-01-01 00:00:00.020190725,1970-01-01 00:00:00.020190710
U001,0200803720,DEC us,2020,1930773141,USD,RV,1,4466.22,NAM4,1930773141,1,,2020-04-10,1970-01-01 00:00:00.020200410,1970-01-01 00:00:00.020200410,1970-01-01 00:00:00.020200424,1970-01-01 00:00:00.020200401
U001,0200759878,SA llc,2020,1930475198,USD,RV,1,97921.91,NAH4,1930475198,0,2020-02-20,2020-02-05,1970-01-01 00:00:00.020200204,1970-01-01 00:00:00.020200205,1970-01-01 00:00:00.020200220,1970-01-01 00:00:00.020200205
U001,0200778870,C foundation,2019,1928988859,USD,RV,1,7450.08,NAA8,1928988859,0,2019-04-08,2019-03-20,1970-01-01 00:00:00.020190319,1970-01-01 00:00:00.020190320,1970-01-01 00:00:00.020190404,1970-01-01 00:00:00.020190320
U001,0200769623,WAL-MAR foundation,2019,1929983230,USD,RV,1,32450.65,NAH4,1929983230,0,2019-10-18,2019-10-08,1970-01-01 00:00:00.020191008,1970-01-01 00:00:00.020191008,1970-01-01 00:00:00.020191023,1970-01-01 00:00:00.020191008
U001,0200779906,BOZZU llc,2019,1929114052,USD,RV,1,88525.41,NAA8,1929114052,0,2019-04-25,2019-04-09,1970-01-01 00:00:00.020190409,1970-01-01 00:00:00.020190409,1970-01-01 00:00:00.020190424,1970-01-01 00:00:00.020190409
U001,0200762301,C&S WH foundation,2019,1929480556,USD,RV,1,10393.08,NAC6,1929480556,0,2019-06-28,2019-06-13,1970-01-01 00:00:00.020190612,1970-01-01 00:00:00.020190613,1970-01-01 00:00:00.020190628,1970-01-01 00:00:00.020190613
U001,0200772670,ASSOCIAT us,2019,1929880219,USD,RV,1,103994.48,NAU5,1929880219,0,2019-10-03,2019-09-17,1970-01-01 00:00:00.020190917,1970-01-01 00:00:00.020190917,1970-01-01 00:00:00.020191002,1970-01-01 00:00:00.020190917
U001,0200769623,WAL-MAR us,2019,1929921886,USD,RV,1,15095.12,NAH4,1929921886,0,2019-10-07,2019-09-26,1970-01-01 00:00:00.020190925,1970-01-01 00:00:00.020190926,1970-01-01 00:00:00.020191011,1970-01-01 00:00:00.020190926
U001,0200744019,TARG corporation,2019,1930098058,USD,RV,1,11388.15,NAA8,1930098058,0,2019-11-21,2019-11-05,1970-01-01 00:00:00.020191104,1970-01-01 00:00:00.020191105,1970-01-01 00:00:00.020191120,1970-01-01 00:00:00.020191105
U001,0200353024,DECA systems,2020,1930435503,USD,RV,1,3766.19,NAM2,1930435503,0,2020-01-27,2020-01-24,1970-01-01 00:00:00.020200124,1970-01-01 00:00:00.020200124,1970-01-01 00:00:00.020200126,1970-01-01 00:00:00.020200116
CA02,0140104409,LOB foundation,2019,2960547291,CAD,RV,1,64095.15,CA10,2960547291,0,2019-05-24,2019-05-09,1970-01-01 00:00:00.020190509,1970-01-01 00:00:00.020190509,1970-01-01 00:00:00.020190519,1970-01-01 00:00:00.020190509
U001,0200078245,WOR systems,2019,1929257318,USD,RV,1,38302.2,NAA8,1929257318,0,2019-05-20,2019-05-03,1970-01-01 00:00:00.020190503,1970-01-01 00:00:00.020190503,1970-01-01 00:00:00.020190518,1970-01-01 00:00:00.020190503
U001,0200761734,H E BUT co,2019,1929352578,USD,RV,1,43796.0,NAA8,1929352578,0,2019-06-10,2019-05-23,1970-01-01 00:00:00.020190522,1970-01-01 00:00:00.020190523,1970-01-01 00:00:00.020190607,1970-01-01 00:00:00.020190523
U001,0200761734,H E BUT corp,2019,1930047764,USD,RV,1,77836.25,NAA8,1930047764,0,2019-11-06,2019-10-23,1970-01-01 00:00:00.020191023,1970-01-01 00:00:00.020191023,1970-01-01 00:00:00.020191107,1970-01-01 00:00:00.020191023
U001,0200769623,WAL-MAR ,2019,1929880984,USD,RV,1,16031.25,NAH4,1929880984,0,2019-09-30,2019-09-18,1970-01-01 00:00:00.020190917,1970-01-01 00:00:00.020190918,1970-01-01 00:00:00.020191003,1970-01-01 00:00:00.020190918
U001,0200726979,BJ'S  corp,2019,1929511718,USD,RV,1,354.49,NAA8,1929511718,0,2019-07-01,2019-06-16,1970-01-01 00:00:00.020190618,1970-01-01 00:00:00.020190616,1970-01-01 00:00:00.020190701,1970-01-01 00:00:00.020190616
U001,0200794332,COST trust,2020,1930830284,USD,RV,1,28521.8,NA84,1930830284,1,,2020-04-27,1970-01-01 00:00:00.020200427,1970-01-01 00:00:00.020200427,1970-01-01 00:00:00.020200517,1970-01-01 00:00:00.020200427
U001,0200762301,C&S WH systems,2020,1930378121,USD,RV,1,14880.43,NAC6,1930378121,0,2020-01-27,2020-01-10,1970-01-01 00:00:00.020200108,1970-01-01 00:00:00.020200110,1970-01-01 00:00:00.020200125,1970-01-01 00:00:00.020200110
U001,200769623,WAL-MAR us,2020,1930884152,USD,RV,1,188.67,NAH4,1930884152,1,,2020-05-11,1970-01-01 00:00:00.020200510,1970-01-01 00:00:00.020200511,1970-01-01 00:00:00.020200526,1970-01-01 00:00:00.020200511
U001,0200706844,WINC corporation,2020,1930572690,USD,RV,1,41578.28,NAA8,1930572690,1,,2020-02-28,1970-01-01 00:00:00.020200226,1970-01-01 00:00:00.020200228,1970-01-01 00:00:00.020200314,1970-01-01 00:00:00.020200228
CA02,0140104429,COSTCO llc,2019,2960575055,CAD,RV,1,4617.88,CA10,2960575055,0,2019-09-10,2019-08-22,1970-01-01 00:00:00.020190822,1970-01-01 00:00:00.020190822,1970-01-01 00:00:00.020190902,1970-01-01 00:00:00.020190823
CA02,0140105686,SYSC co,2019,2960577452,CAD,RV,1,2356.2,CA10,2960577452,0,2019-09-26,2019-09-05,1970-01-01 00:00:00.020190905,1970-01-01 00:00:00.020190905,1970-01-01 00:00:00.020190916,1970-01-01 00:00:00.020190906
CA02,0140105686,SYSC systems,2019,2960578668,CAD,RV,1,33811.5,CA10,2960578668,0,2019-09-26,2019-09-11,1970-01-01 00:00:00.020190911,1970-01-01 00:00:00.020190911,1970-01-01 00:00:00.020190923,1970-01-01 00:00:00.020190913
U001,0200418007,AM corp,2019,1929489562,USD,RV,1,60128.99,NAA8,1929489562,0,2019-07-03,2019-06-17,1970-01-01 00:00:00.020190615,1970-01-01 00:00:00.020190617,1970-01-01 00:00:00.020190702,1970-01-01 00:00:00.020190617
U001,0200020431,DEC associates,2019,1928996365,USD,RV,1,3508.86,NAM4,1928996365,0,2019-04-01,2019-03-20,1970-01-01 00:00:00.020190320,1970-01-01 00:00:00.020190320,1970-01-01 00:00:00.020190408,1970-01-01 00:00:00.020190316
U001,0200936373,SUPE corp,2019,1930133282,USD,RV,1,21605.49,NAA8,1930133282,0,2019-11-26,2019-11-11,1970-01-01 00:00:00.020191110,1970-01-01 00:00:00.020191111,1970-01-01 00:00:00.020191126,1970-01-01 00:00:00.020191111
CA02,0140104409,LOB corporation,2019,2960588777,CAD,RV,1,2640.0,CA10,2960588777,0,2019-11-08,2019-10-28,1970-01-01 00:00:00.020191028,1970-01-01 00:00:00.020191028,1970-01-01 00:00:00.020191108,1970-01-01 00:00:00.020191029
U001,0200769623,WAL-MAR in,2020,1930855263,USD,RV,1,661.11,NAH4,1930855263,1,,2020-05-04,1970-01-01 00:00:00.020200503,1970-01-01 00:00:00.020200504,1970-01-01 00:00:00.020200519,1970-01-01 00:00:00.020200504
U001,0200769623,WAL-MAR in,2019,1928794491,USD,RV,1,3197.27,NAH4,1928794491,0,2019-02-26,2019-02-15,1970-01-01 00:00:00.020190214,1970-01-01 00:00:00.020190215,1970-01-01 00:00:00.020190302,1970-01-01 00:00:00.020190215
U013,0100009932,SYSCO IN associates,2019,1991833112,USD,RV,1,16890.86,NAVE,1991833112,0,2019-10-31,2019-09-30,1970-01-01 00:00:00.020190928,1970-01-01 00:00:00.020190930,1970-01-01 00:00:00.020191030,1970-01-01 00:00:00.020190930
U001,0200820380,SMITH'S trust,2019,1929937993,USD,RV,1,3573.83,NAA8,1929937993,0,2019-10-21,2019-10-04,1970-01-01 00:00:00.020190928,1970-01-01 00:00:00.020191004,1970-01-01 00:00:00.020191019,1970-01-01 00:00:00.020191004
U001,200778355,US  corp,2020,1930831172,USD,RV,1,26029.93,NAA8,1930831172,1,,2020-04-27,1970-01-01 00:00:00.020200427,1970-01-01 00:00:00.020200427,1970-01-01 00:00:00.020200512,1970-01-01 00:00:00.020200427
U001,0200078795,H T H foundation,2019,1928608199,USD,RV,1,414.37,NAA8,1928608199,0,2019-01-24,2019-01-11,1970-01-01 00:00:00.020190111,1970-01-01 00:00:00.020190111,1970-01-01 00:00:00.020190126,1970-01-01 00:00:00.020190111
U001,0200705742,DOT us,2019,1928873026,USD,RV,1,58812.84,NA32,1928873026,0,2019-03-29,2019-02-25,1970-01-01 00:00:00.020190227,1970-01-01 00:00:00.020190225,1970-01-01 00:00:00.020190329,1970-01-01 00:00:00.020190225
U001,0200794332,COST associates,2019,1930022858,USD,RV,1,83086.04,NAAX,1930022858,0,2019-10-31,2019-10-17,1970-01-01 00:00:00.020191017,1970-01-01 00:00:00.020191017,1970-01-01 00:00:00.020191101,1970-01-01 00:00:00.020191017
U001,0200759878,SA corp,2019,1929076224,USD,RV,1,33335.45,NAH4,1929076224,0,2019-04-22,2019-04-04,1970-01-01 00:00:00.020190403,1970-01-01 00:00:00.020190404,1970-01-01 00:00:00.020190419,1970-01-01 00:00:00.020190404
U001,0200769623,WAL-MAR us,2020,1930777938,USD,RV,1,52003.22,NAH4,1930777938,1,,2020-04-12,1970-01-01 00:00:00.020200411,1970-01-01 00:00:00.020200412,1970-01-01 00:00:00.020200427,1970-01-01 00:00:00.020200412
U001,0100031704,DELHAIZE trust,2020,1930711449,USD,RV,1,74257.59,NAA8,1930711449,1,,2020-03-27,1970-01-01 00:00:00.020200327,1970-01-01 00:00:00.020200327,1970-01-01 00:00:00.020200411,1970-01-01 00:00:00.020200327
U001,0200769623,WAL-MAR in,2020,1930827384,USD,RV,1,215.38,NAH4,1930827384,1,,2020-04-26,1970-01-01 00:00:00.020200425,1970-01-01 00:00:00.020200426,1970-01-01 00:00:00.020200511,1970-01-01 00:00:00.020200426
U001,0200735528,ASSOCIA associates,2019,1930012794,USD,RV,1,23536.91,NAA8,1930012794,0,2019-11-01,2019-10-16,1970-01-01 00:00:00.020191014,1970-01-01 00:00:00.020191016,1970-01-01 00:00:00.020191031,1970-01-01 00:00:00.020191016
U001,200704858,WAKE trust,2019,1928775392,USD,RV,1,9440.27,NAGD,1928775392,0,2019-02-28,2019-02-11,1970-01-01 00:00:00.020190210,1970-01-01 00:00:00.020190211,1970-01-01 00:00:00.020190417,1970-01-01 00:00:00.020190211
U001,0200769623,WAL-MAR ,2019,1928723635,USD,RV,1,155.93,NAH4,1928723635,0,2019-02-12,2019-02-02,1970-01-01 00:00:00.020190201,1970-01-01 00:00:00.020190202,1970-01-01 00:00:00.020190217,1970-01-01 00:00:00.020190202
U001,0200769623,WAL-MAR co,2020,1930636799,USD,RV,1,43652.52,NAH4,1930636799,1,,2020-03-12,1970-01-01 00:00:00.020200311,1970-01-01 00:00:00.020200312,1970-01-01 00:00:00.020200327,1970-01-01 00:00:00.020200312
U001,0200965912,C&S W corp,2019,1929173274,USD,RV,1,34759.93,NAC6,1929173274,0,2019-05-06,2019-04-19,1970-01-01 00:00:00.020190418,1970-01-01 00:00:00.020190419,1970-01-01 00:00:00.020190504,1970-01-01 00:00:00.020190419
U001,0200769623,WAL-MAR co,2020,1930469586,USD,RV,1,23129.59,NAH4,1930469586,0,2020-02-14,2020-02-04,1970-01-01 00:00:00.020200202,1970-01-01 00:00:00.020200204,1970-01-01 00:00:00.020200219,1970-01-01 00:00:00.020200204
U001,0200794332,COST systems,2020,1930600028,USD,RV,1,25704.74,NAAX,1930600028,1,,2020-03-05,1970-01-01 00:00:00.020200304,1970-01-01 00:00:00.020200305,1970-01-01 00:00:00.020200320,1970-01-01 00:00:00.020200305
U001,0200743123,KROGER ,2019,1929889979,USD,RV,1,104571.03,NAA8,1929889979,0,2019-10-04,2019-09-19,1970-01-01 00:00:00.020190918,1970-01-01 00:00:00.020190919,1970-01-01 00:00:00.020191004,1970-01-01 00:00:00.020190919
U001,0200759878,SA corp,2020,1930422211,USD,RV,1,10134.54,NAH4,1930422211,0,2020-02-10,2020-01-23,1970-01-01 00:00:00.020200121,1970-01-01 00:00:00.020200123,1970-01-01 00:00:00.020200207,1970-01-01 00:00:00.020200123
U001,0200707822,PUBLI corp,2020,1930556092,USD,RV,1,158501.06,NAA8,1930556092,0,2020-03-09,2020-02-23,1970-01-01 00:00:00.020200222,1970-01-01 00:00:00.020200223,1970-01-01 00:00:00.020200309,1970-01-01 00:00:00.020200223
U001,0200759878,SA us,2019,1929370780,USD,RV,1,30026.35,NAH4,1929370780,0,2019-06-10,2019-05-24,1970-01-01 00:00:00.020190523,1970-01-01 00:00:00.020190524,1970-01-01 00:00:00.020190608,1970-01-01 00:00:00.020190524
U001,0200769623,WAL-MAR llc,2020,1930559475,USD,RV,1,60216.08,NAH4,1930559475,0,2020-03-05,2020-02-23,1970-01-01 00:00:00.020200223,1970-01-01 00:00:00.020200223,1970-01-01 00:00:00.020200309,1970-01-01 00:00:00.020200223
U001,0200418007,AM us,2019,1929632831,USD,RV,1,420.4,NAA8,1929632831,0,2019-08-09,2019-07-23,1970-01-01 00:00:00.020190717,1970-01-01 00:00:00.020190723,1970-01-01 00:00:00.020190807,1970-01-01 00:00:00.020190723
U001,0100008001,ANHA foundation,2020,1930576780,USD,RV,1,6987.79,NAA8,1930576780,1,,2020-02-28,1970-01-01 00:00:00.020200227,1970-01-01 00:00:00.020200228,1970-01-01 00:00:00.020200314,1970-01-01 00:00:00.020200228
U001,0200769623,WAL-MAR in,2019,1928662428,USD,RV,1,46910.94,NAH4,1928662428,0,2019-02-04,2019-01-23,1970-01-01 00:00:00.020190122,1970-01-01 00:00:00.020190123,1970-01-01 00:00:00.020190207,1970-01-01 00:00:00.020190123
U001,0200705742,DOT us,2019,1929048143,USD,RV,1,11370.58,NAAW,1929048143,0,2019-04-29,2019-03-27,1970-01-01 00:00:00.020190328,1970-01-01 00:00:00.020190327,1970-01-01 00:00:00.020190430,1970-01-01 00:00:00.020190327
U001,0200769623,WAL-MAR corp,2019,1928958576,USD,RV,1,38256.62,NAH4,1928958576,0,2019-03-26,2019-03-15,1970-01-01 00:00:00.020190313,1970-01-01 00:00:00.020190315,1970-01-01 00:00:00.020190330,1970-01-01 00:00:00.020190315
U001,0200714710,SYSCO  in,2019,1929272812,USD,RV,1,30643.63,NAD1,1929272812,0,2019-05-28,2019-05-07,1970-01-01 00:00:00.020190507,1970-01-01 00:00:00.020190507,1970-01-01 00:00:00.020190527,1970-01-01 00:00:00.020190507
U001,0200769623,WAL-MAR corporation,2019,1930148080,USD,RV,1,2480.53,NAH4,1930148080,0,2019-11-25,2019-11-14,1970-01-01 00:00:00.020191113,1970-01-01 00:00:00.020191114,1970-01-01 00:00:00.020191129,1970-01-01 00:00:00.020191114
U001,0200769623,WAL-MAR ,2019,1929766878,USD,RV,1,34766.63,NAH4,1929766878,0,2019-09-03,2019-08-20,1970-01-01 00:00:00.020190820,1970-01-01 00:00:00.020190820,1970-01-01 00:00:00.020190904,1970-01-01 00:00:00.020190820
U001,0200799538,UNITE llc,2020,1930638050,USD,RV,1,89731.64,NAA8,1930638050,1,,2020-03-11,1970-01-01 00:00:00.020200311,1970-01-01 00:00:00.020200311,1970-01-01 00:00:00.020200326,1970-01-01 00:00:00.020200311
U001,0200741174,M B  foundation,2019,1928726327,USD,RV,1,27668.2,NAA8,1928726327,0,2019-02-20,2019-02-04,1970-01-01 00:00:00.020190202,1970-01-01 00:00:00.020190204,1970-01-01 00:00:00.020190219,1970-01-01 00:00:00.020190204
U001,0200782001,GORDO corporation,2019,1929566159,USD,RV,1,73879.07,NAA8,1929566159,0,2019-07-16,2019-07-02,1970-01-01 00:00:00.020190703,1970-01-01 00:00:00.020190702,1970-01-01 00:00:00.020190717,1970-01-01 00:00:00.020190702
U001,0200705742,DOT in,2019,1930027665,USD,RV,1,12166.88,NA32,1930027665,0,2019-11-18,2019-10-17,1970-01-01 00:00:00.020191018,1970-01-01 00:00:00.020191017,1970-01-01 00:00:00.020191118,1970-01-01 00:00:00.020191017
U001,0200337148,COAS systems,2019,1929549871,USD,RV,1,67524.34,NAA8,1929549871,0,2019-07-11,2019-06-26,1970-01-01 00:00:00.020190627,1970-01-01 00:00:00.020190626,1970-01-01 00:00:00.020190711,1970-01-01 00:00:00.020190626
U001,0200803720,DEC foundation,2020,1930612429,USD,RV,1,3771.14,NAM4,1930612429,1,,2020-03-06,1970-01-01 00:00:00.020200306,1970-01-01 00:00:00.020200306,1970-01-01 00:00:00.020200324,1970-01-01 00:00:00.020200301
