business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,document_create_date,document_create_date.1,due_in_date,invoice_currency,document type,posting_id,area_business,total_open_amount,baseline_create_date,cust_payment_terms,invoice_id,isOpen,due_in_date_parsed,clear_date_parsed,late_payment,posting_date_parsed,amount,payment_terms,invoice_age_days,posting_month,posting_year,posting_quarter,due_month,due_day_of_week,customer_late_rate,customer_invoice_count,customer_avg_delay
U001,0200712187,SPAR in,2019-07-10 00:00:00,2019.0,1929537850.0,2019-06-25,20190625,20190625,20190710.0,USD,RV,1.0,,166099.69,20190625.0,NAA8,1929537850.0,0,2019-07-10,2019-07-10,0,2019-06-25,166099.69,NAA8,15,6,2019,2,7,2,0.045454545454545456,22,0.045454545454545456
U013,0100046479,PAPA corporation,2019-07-03 00:00:00,2019.0,1991828348.0,2019-06-25,20190625,20190625,20190710.0,USD,RV,1.0,,14230.4,20190625.0,NAVD,1991828348.0,0,2019-07-10,2019-07-03,0,2019-06-25,14230.4,NAVD,15,6,2019,2,7,2,0.0,1,0.0
U001,0200803720,DEC llc,2019-06-25 00:00:00,2019.0,1929538410.0,2019-06-25,20190625,20190625,20190626.0,USD,RV,1.0,,14630.62,20190616.0,NAM2,1929538410.0,0,2019-06-26,2019-06-25,0,2019-06-25,14630.62,NAM2,1,6,2019,2,6,2,0.19594594594594594,148,0.47297297297297297
U001,CCU013,KRAFT F us,2019-08-02 00:00:00,2019.0,1929518087.0,2019-06-25,20190621,20190625,20190625.0,USD,RV,1.0,,4642.29,20190625.0,NAX2,1929518087.0,0,2019-06-25,2019-08-02,1,2019-06-25,4642.29,NAX2,0,6,2019,2,6,1,1.0,223,44.36771300448431
U001,0200063296,SUIS us,2019-07-23 00:00:00,2019.0,1929518904.0,2019-06-25,20190620,20190625,20190725.0,USD,RV,1.0,,6808.51,20190625.0,NAD5,1929518904.0,0,2019-07-25,2019-07-23,0,2019-06-25,6808.51,NAD5,30,6,2019,2,7,3,0.0,4,0.0
U001,0200762301,C&S WH associates,2019-07-09 00:00:00,2019.0,1929534004.0,2019-06-25,20190624,20190625,20190710.0,USD,RV,1.0,,25093.71,20190625.0,NAC6,1929534004.0,0,2019-07-10,2019-07-09,0,2019-06-25,25093.71,NAC6,15,6,2019,2,7,2,0.318359375,512,0.986328125
U001,100043892,IN-N co,2019-07-09 00:00:00,2019.0,1929538082.0,2019-06-25,20190625,20190625,20190710.0,USD,RV,1.0,,15386.64,20190625.0,NAA8,1929538082.0,0,2019-07-10,2019-07-09,0,2019-06-25,15386.64,NAA8,15,6,2019,2,7,2,0.0,0,0.0
U001,0200592182,DECA llc,2019-07-01 00:00:00,2019.0,1929538623.0,2019-06-25,20190625,20190625,20190709.0,USD,RV,1.0,,956.04,20190616.0,NAM4,1929538623.0,0,2019-07-09,2019-07-01,0,2019-06-25,956.04,NAM4,14,6,2019,2,7,1,0.18181818181818182,77,0.36363636363636365
U001,0200769623,WAL-MAR trust,2019-07-08 00:00:00,2019.0,1929531199.0,2019-06-25,20190623,20190625,20190710.0,USD,RV,1.0,,5754.28,20190625.0,NAH4,1929531199.0,0,2019-07-10,2019-07-08,0,2019-06-25,5754.28,NAH4,15,6,2019,2,7,2,0.18282694848084544,3785,0.9822985468956407
U001,0200724999,GILSTE corp,2019-07-11 00:00:00,2019.0,1929540303.0,2019-06-25,20190625,20190625,20190705.0,USD,RV,1.0,,30978.6,20190625.0,NA10,1929540303.0,0,2019-07-05,2019-07-11,1,2019-06-25,30978.6,NA10,10,6,2019,2,7,4,1.0,10,6.7
U001,0200744019,TARG associates,2019-07-10 00:00:00,2019.0,1929537853.0,2019-06-25,20190625,20190625,20190710.0,USD,RV,1.0,,19115.03,20190625.0,NAA8,1929537853.0,0,2019-07-10,2019-07-10,0,2019-06-25,19115.03,NAA8,15,6,2019,2,7,2,0.6550632911392406,316,3.3354430379746836
U001,200434439,BAUGH SU in,2019-07-11 00:00:00,2019.0,1929542810.0,2019-06-25,20190626,20190625,20190710.0,USD,RV,1.0,,42187.65,20190625.0,NAA8,1929542810.0,0,2019-07-10,2019-07-11,1,2019-06-25,42187.65,NAA8,15,6,2019,2,7,2,0.6666666666666666,3,0.6666666666666666
U001,0200782249,ACE  systems,2019-07-10 00:00:00,2019.0,1929537816.0,2019-06-25,20190624,20190625,20190710.0,USD,RV,1.0,,41864.19,20190625.0,NAA8,1929537816.0,0,2019-07-10,2019-07-10,0,2019-06-25,41864.19,NAA8,15,6,2019,2,7,2,0.0,0,0.0
U001,0200742791,QUI us,2019-07-10 00:00:00,2019.0,1929537358.0,2019-06-25,20190624,20190625,20190710.0,USD,RV,1.0,,78016.05,20190625.0,NAA8,1929537358.0,0,2019-07-10,2019-07-10,0,2019-06-25,78016.05,NAA8,15,6,2019,2,7,2,0.23529411764705882,17,1.4705882352941178
U001,0200526831,PERISH trust,2019-07-09 00:00:00,2019.0,1929539275.0,2019-06-25,20190625,20190625,20190710.0,USD,RV,1.0,,78773.64,20190625.0,NAA8,1929539275.0,0,2019-07-10,2019-07-09,0,2019-06-25,78773.64,NAA8,15,6,2019,2,7,2,0.32,25,0.84
U001,0200592182,DECA foundation,2019-06-25 00:00:00,2019.0,1929537794.0,2019-06-25,20190625,20190625,20190623.0,USD,RV,1.0,,7905.5,20190616.0,NAM1,1929537794.0,0,2019-06-23,2019-06-25,1,2019-06-25,7905.5,NAM1,-2,6,2019,2,6,6,0.1794871794871795,78,0.358974358974359
U001,0200803720,DEC systems,2019-06-25 00:00:00,2019.0,1929538322.0,2019-06-25,20190625,20190625,20190623.0,USD,RV,1.0,,4490.07,20190616.0,NAM1,1929538322.0,0,2019-06-23,2019-06-25,1,2019-06-25,4490.07,NAM1,-2,6,2019,2,6,6,0.19463087248322147,149,0.4697986577181208
U001,0200769623,WAL-MAR corporation,2019-07-08 00:00:00,2019.0,1929543478.0,2019-06-25,20190626,20190625,20190710.0,USD,RV,1.0,,15497.32,20190625.0,NAH4,1929543478.0,0,2019-07-10,2019-07-08,0,2019-06-25,15497.32,NAH4,15,6,2019,2,7,2,0.18277865821447437,3786,0.9820390913893291
U001,0200726979,BJ'S  associates,2019-07-11 00:00:00,2019.0,1929537997.0,2019-06-25,20190625,20190625,20190710.0,USD,RV,1.0,,96.67,20190625.0,NAA8,1929537997.0,0,2019-07-10,2019-07-11,1,2019-06-25,96.67,NAA8,15,6,2019,2,7,2,0.471875,640,1.0984375
U001,0200803720,DEC systems,2019-07-01 00:00:00,2019.0,1929538525.0,2019-06-25,20190625,20190625,20190709.0,USD,RV,1.0,,294.66,20190616.0,NAM4,1929538525.0,0,2019-07-09,2019-07-01,0,2019-06-25,294.66,NAM4,14,6,2019,2,7,1,0.19333333333333333,150,0.4666666666666667
U001,0200592182,DECA in,2019-06-25 00:00:00,2019.0,1929538343.0,2019-06-25,20190625,20190625,20190626.0,USD,RV,1.0,,10884.76,20190616.0,NAM2,1929538343.0,0,2019-06-26,2019-06-25,0,2019-06-25,10884.76,NAM2,1,6,2019,2,6,2,0.189873417721519,79,0.379746835443038
U001,0200803720,DEC foundation,2019-07-01 00:00:00,2019.0,1929537577.0,2019-06-25,20190625,20190625,20190709.0,USD,RV,1.0,,2246.27,20190616.0,NAM4,1929537577.0,0,2019-07-09,2019-07-01,0,2019-06-25,2246.27,NAM4,14,6,2019,2,7,1,0.19205298013245034,151,0.46357615894039733
U001,0200803720,DEC us,2019-07-01 00:00:00,2019.0,1929538408.0,2019-06-25,20190625,20190625,20190709.0,USD,RV,1.0,,9206.64,20190616.0,NAM4,1929538408.0,0,2019-07-09,2019-07-01,0,2019-06-25,9206.64,NAM4,14,6,2019,2,7,1,0.19736842105263158,152,0.47368421052631576
U001,0200769623,WAL-MAR llc,2019-07-08 00:00:00,2019.0,1929533473.0,2019-06-25,20190623,20190625,20190710.0,USD,RV,1.0,,35277.45,20190625.0,NAH4,1929533473.0,0,2019-07-10,2019-07-08,0,2019-06-25,35277.45,NAH4,15,6,2019,2,7,2,0.1827303934512807,3787,0.9817797729073146
U001,0200418007,AM systems,2019-07-10 00:00:00,2019.0,1929518322.0,2019-06-25,20190620,20190625,20190710.0,USD,RV,1.0,,65.56,20190625.0,NAA8,1929518322.0,0,2019-07-10,2019-07-10,0,2019-06-25,65.56,NAA8,15,6,2019,2,7,2,0.5277777777777778,180,4.455555555555556
U001,0200794332,COST systems,2019-07-18 00:00:00,2019.0,1929532781.0,2019-06-25,20190623,20190625,20190710.0,USD,RV,1.0,,58292.7,20190625.0,NAAX,1929532781.0,0,2019-07-10,2019-07-18,1,2019-06-25,58292.7,NAAX,15,6,2019,2,7,2,0.23880597014925373,402,1.007462686567164
U001,0200779906,BOZZU co,2019-07-11 00:00:00,2019.0,1929537259.0,2019-06-25,20190624,20190625,20190710.0,USD,RV,1.0,,24004.07,20190625.0,NAA8,1929537259.0,0,2019-07-10,2019-07-11,1,2019-06-25,24004.07,NAA8,15,6,2019,2,7,2,1.0,34,1.7352941176470589
U001,0200794332,COST in,2019-07-18 00:00:00,2019.0,1929533995.0,2019-06-25,20190624,20190625,20190710.0,USD,RV,1.0,,30220.01,20190625.0,NAAX,1929533995.0,0,2019-07-10,2019-07-18,1,2019-06-25,30220.01,NAAX,15,6,2019,2,7,2,0.24069478908188585,403,1.0074441687344913
U001,0200803720,DEC associates,2019-07-01 00:00:00,2019.0,1929537774.0,2019-06-25,20190625,20190625,20190709.0,USD,RV,1.0,,3884.03,20190616.0,NAM4,1929537774.0,0,2019-07-09,2019-07-01,0,2019-06-25,3884.03,NAM4,14,6,2019,2,7,1,0.20261437908496732,153,0.48366013071895425
U001,0200769623,WAL-MAR foundation,2019-07-08 00:00:00,2019.0,1929533532.0,2019-06-25,20190623,20190625,20190710.0,USD,RV,1.0,,14393.9,20190625.0,NAH4,1929533532.0,0,2019-07-10,2019-07-08,0,2019-06-25,14393.9,NAH4,15,6,2019,2,7,2,0.18268215417106654,3788,0.981520591341077
U001,0200803720,DEC systems,2019-06-25 00:00:00,2019.0,1929538404.0,2019-06-25,20190625,20190625,20190623.0,USD,RV,1.0,,20219.53,20190616.0,NAM1,1929538404.0,0,2019-06-23,2019-06-25,1,2019-06-25,20219.53,NAM1,-2,6,2019,2,6,6,0.2012987012987013,154,0.4805194805194805
U001,0200797452,US  llc,2019-07-30 00:00:00,2019.0,1929540755.0,2019-06-25,20190625,20190625,20190710.0,USD,RV,1.0,,75799.64,20190625.0,NAA8,1929540755.0,0,2019-07-10,2019-07-30,1,2019-06-25,75799.64,NAA8,15,6,2019,2,7,2,0.8,30,2.433333333333333
U001,0200803720,DEC associates,2019-06-25 00:00:00,2019.0,1929538033.0,2019-06-25,20190625,20190625,20190623.0,USD,RV,1.0,,10613.75,20190616.0,NAM1,1929538033.0,0,2019-06-23,2019-06-25,1,2019-06-25,10613.75,NAM1,-2,6,2019,2,6,6,0.2,155,0.4774193548387097
U001,0200794332,COST systems,2019-07-18 00:00:00,2019.0,1929537646.0,2019-06-25,20190624,20190625,20190710.0,USD,RV,1.0,,32715.47,20190625.0,NAAX,1929537646.0,0,2019-07-10,2019-07-18,1,2019-06-25,32715.47,NAAX,15,6,2019,2,7,2,0.24257425742574257,404,1.0247524752475248
U001,0200756072,REINHA in,2019-07-10 00:00:00,2019.0,1929531136.0,2019-06-25,20190622,20190625,20190710.0,USD,RV,1.0,,24199.14,20190625.0,NAA8,1929531136.0,0,2019-07-10,2019-07-10,0,2019-06-25,24199.14,NAA8,15,6,2019,2,7,2,0.3090909090909091,55,1.2181818181818183
U001,0200769623,WAL-MAR corporation,2019-07-12 00:00:00,2019.0,1929537620.0,2019-06-25,20190624,20190625,20190710.0,USD,RV,1.0,,671.04,20190625.0,NAH4,1929537620.0,0,2019-07-10,2019-07-12,1,2019-06-25,671.04,NAH4,15,6,2019,2,7,2,0.18263394035365532,3789,0.9812615465822117
U001,0200745469,WOOD F systems,2019-07-02 00:00:00,2019.0,1929534234.0,2019-06-25,20190624,20190625,20190710.0,USD,RV,1.0,,48191.68,20190625.0,NAA8,1929534234.0,0,2019-07-10,2019-07-02,0,2019-06-25,48191.68,NAA8,15,6,2019,2,7,2,0.5,2,60.0
U001,0200769623,WAL-MAR co,2019-07-08 00:00:00,2019.0,1929540409.0,2019-06-25,20190625,20190625,20190710.0,USD,RV,1.0,,1897.5,20190625.0,NAH4,1929540409.0,0,2019-07-10,2019-07-08,0,2019-06-25,1897.5,NAH4,15,6,2019,2,7,2,0.18258575197889182,3790,0.9810026385224274
U001,0200769623,WAL-MAR associates,2019-07-08 00:00:00,2019.0,1929538913.0,2019-06-25,20190625,20190625,20190710.0,USD,RV,1.0,,5824.36,20190625.0,NAH4,1929538913.0,0,2019-07-10,2019-07-08,0,2019-06-25,5824.36,NAH4,15,6,2019,2,7,2,0.18253758902664205,3791,0.9807438670535479
U001,0200769623,WAL-MAR in,2019-07-12 00:00:00,2019.0,1929531040.0,2019-06-25,20190622,20190625,20190710.0,USD,RV,1.0,,7071.53,20190625.0,NAH4,1929531040.0,0,2019-07-10,2019-07-12,1,2019-06-25,7071.53,NAH4,15,6,2019,2,7,2,0.18248945147679324,3792,0.9804852320675106
U001,0200781803,JRD corp,2019-07-15 00:00:00,2019.0,1929541485.0,2019-06-25,20190625,20190625,20190715.0,USD,RV,1.0,,2652.04,20190625.0,NAD1,1929541485.0,0,2019-07-15,2019-07-15,0,2019-06-25,2652.04,NAD1,20,6,2019,2,7,0,0.22950819672131148,61,0.9508196721311475
CA02,0140105686,SYSC associates,2019-07-11 00:00:00,2019.0,2960557315.0,2019-06-25,20190625,20190625,20190706.0,CAD,RV,1.0,,10317.76,20190626.0,CA10,2960557315.0,0,2019-07-06,2019-07-11,1,2019-06-25,10317.76,CA10,11,6,2019,2,7,5,0.9841269841269841,126,6.158730158730159
U001,0200781803,JRD co,2019-07-15 00:00:00,2019.0,1929541582.0,2019-06-25,20190625,20190625,20190715.0,USD,RV,1.0,,2438.05,20190625.0,NAD1,1929541582.0,0,2019-07-15,2019-07-15,0,2019-06-25,2438.05,NAD1,20,6,2019,2,7,0,0.22580645161290322,62,0.9354838709677419
U001,0200803720,DEC ,2019-06-25 00:00:00,2019.0,1929538412.0,2019-06-25,20190625,20190625,20190626.0,USD,RV,1.0,,15479.37,20190616.0,NAM2,1929538412.0,0,2019-06-26,2019-06-25,0,2019-06-25,15479.37,NAM2,1,6,2019,2,6,2,0.1987179487179487,156,0.47435897435897434
U001,0200769623,WAL-MAR foundation,2019-07-08 00:00:00,2019.0,1929539823.0,2019-06-25,20190625,20190625,20190710.0,USD,RV,1.0,,56405.07,20190625.0,NAH4,1929539823.0,0,2019-07-10,2019-07-08,0,2019-06-25,56405.07,NAH4,15,6,2019,2,7,2,0.182704982863169,3793,0.9807540205641972
U001,0200769623,WAL-MAR llc,2019-07-08 00:00:00,2019.0,1929534799.0,2019-06-25,20190624,20190625,20190710.0,USD,RV,1.0,,16790.04,20190625.0,NAH4,1929534799.0,0,2019-07-10,2019-07-08,0,2019-06-25,16790.04,NAH4,15,6,2019,2,7,2,0.18265682656826568,3794,0.9804955192409067
U001,100031704,DELHAIZE systems,2019-07-11 00:00:00,2019.0,1929540329.0,2019-06-25,20190625,20190625,20190710.0,USD,RV,1.0,,106620.12,20190625.0,NAA8,1929540329.0,0,2019-07-10,2019-07-11,1,2019-06-25,106620.12,NAA8,15,6,2019,2,7,2,0.47058823529411764,17,6.0588235294117645
U001,0200803720,DEC us,2019-06-25 00:00:00,2019.0,1929538603.0,2019-06-25,20190625,20190625,20190623.0,USD,RV,1.0,,11896.79,20190616.0,NAM1,1929538603.0,0,2019-06-23,2019-06-25,1,2019-06-25,11896.79,NAM1,-2,6,2019,2,6,6,0.19745222929936307,157,0.4713375796178344
U001,0200794332,COST corporation,2019-07-18 00:00:00,2019.0,1929531893.0,2019-06-25,20190623,20190625,20190710.0,USD,RV,1.0,,1837.9,20190625.0,NAAX,1929531893.0,0,2019-07-10,2019-07-18,1,2019-06-25,1837.9,NAAX,15,6,2019,2,7,2,0.24444444444444444,405,1.0419753086419754
U001,0200965912,C&S W foundation,2019-07-09 00:00:00,2019.0,1929520895.0,2019-06-25,20190620,20190625,20190710.0,USD,RV,1.0,,4788.44,20190625.0,NAC6,1929520895.0,0,2019-07-10,2019-07-09,0,2019-06-25,4788.44,NAC6,15,6,2019,2,7,2,0.5,10,1.0
U001,0200769623,WAL-MAR associates,2019-07-08 00:00:00,2019.0,1929538583.0,2019-06-25,20190625,20190625,20190710.0,USD,RV,1.0,,25239.7,20190625.0,NAH4,1929538583.0,0,2019-07-10,2019-07-08,0,2019-06-25,25239.7,NAH4,15,6,2019,2,7,2,0.1826086956521739,3795,0.9802371541501976
U001,0200416837,DEC foundation,2019-07-01 00:00:00,2019.0,1929529091.0,2019-06-25,20190625,20190625,20190709.0,USD,RV,1.0,,717.6,20190616.0,NAM4,1929529091.0,0,2019-07-09,2019-07-01,0,2019-06-25,717.6,NAM4,14,6,2019,2,7,1,0.23275862068965517,116,0.5689655172413793
U001,0200769623,WAL-MAR ,2019-07-08 00:00:00,2019.0,1929538499.0,2019-06-25,20190625,20190625,20190710.0,USD,RV,1.0,,13449.63,20190625.0,NAH4,1929538499.0,0,2019-07-10,2019-07-08,0,2019-06-25,13449.63,NAH4,15,6,2019,2,7,2,0.18256059009483666,3796,0.9799789251844047
U001,0200769623,WAL-MAR associates,2019-07-08 00:00:00,2019.0,1929534640.0,2019-06-25,20190624,20190625,20190710.0,USD,RV,1.0,,42067.56,20190625.0,NAH4,1929534640.0,0,2019-07-10,2019-07-08,0,2019-06-25,42067.56,NAH4,15,6,2019,2,7,2,0.18251250987621806,3797,0.9797208322359757
U001,0200803720,DEC us,2019-07-01 00:00:00,2019.0,1929538614.0,2019-06-25,20190625,20190625,20190709.0,USD,RV,1.0,,4289.02,20190616.0,NAM4,1929538614.0,0,2019-07-09,2019-07-01,0,2019-06-25,4289.02,NAM4,14,6,2019,2,7,1,0.20253164556962025,158,0.4810126582278481
U001,0200769623,WAL-MAR co,2019-07-08 00:00:00,2019.0,1929538916.0,2019-06-25,20190625,20190625,20190710.0,USD,RV,1.0,,22388.21,20190625.0,NAH4,1929538916.0,0,2019-07-10,2019-07-08,0,2019-06-25,22388.21,NAH4,15,6,2019,2,7,2,0.18272775144813058,3798,0.9797261716692997
U001,0200803720,DEC ,2019-06-25 00:00:00,2019.0,1929538412.0,2019-06-25,20190625,20190625,20190626.0,USD,RV,1.0,,15479.37,20190616.0,NAM2,1929538412.0,0,2019-06-26,2019-06-25,0,2019-06-25,15479.37,NAM2,1,6,2019,2,6,2,0.20754716981132076,159,0.49056603773584906
U001,0200763814,SYSCO F trust,2019-07-10 00:00:00,2019.0,1929539134.0,2019-06-25,20190625,20190625,20190710.0,USD,RV,1.0,,2841.64,20190625.0,NAA8,1929539134.0,0,2019-07-10,2019-07-10,0,2019-06-25,2841.64,NAA8,15,6,2019,2,7,2,0.7049180327868853,61,1.9180327868852458
U001,0200769623,WAL-MAR us,2019-07-09 00:00:00,2019.0,1929542436.0,2019-06-25,20190626,20190625,20190710.0,USD,RV,1.0,,83859.93,20190625.0,NAH4,1929542436.0,0,2019-07-10,2019-07-09,0,2019-06-25,83859.93,NAH4,15,6,2019,2,7,2,0.18267965254014215,3799,0.9794682811266122
U001,200794332,COST corp,2019-07-10 00:00:00,2019.0,1929528158.0,2019-06-25,20190621,20190625,20190710.0,USD,RV,1.0,,4194.02,20190625.0,NAAX,1929528158.0,0,2019-07-10,2019-07-10,0,2019-06-25,4194.02,NAAX,15,6,2019,2,7,2,0.3684210526315789,57,2.263157894736842
U001,0200526831,PERISH trust,2019-07-09 00:00:00,2019.0,1929539275.0,2019-06-25,20190625,20190625,20190710.0,USD,RV,1.0,,78773.64,20190625.0,NAA8,1929539275.0,0,2019-07-10,2019-07-09,0,2019-06-25,78773.64,NAA8,15,6,2019,2,7,2,0.3076923076923077,26,0.8076923076923077
U001,0200749782,KROG corp,2019-07-10 00:00:00,2019.0,1929540696.0,2019-06-25,20190625,20190625,20190710.0,USD,RV,1.0,,2646.76,20190625.0,NAA8,1929540696.0,0,2019-07-10,2019-07-10,0,2019-06-25,2646.76,NAA8,15,6,2019,2,7,2,0.3333333333333333,21,0.47619047619047616
U001,0200762301,C&S WH corporation,2019-07-10 00:00:00,2019.0,1929538449.0,2019-06-25,20190625,20190625,20190710.0,USD,RV,1.0,,69236.45,20190625.0,NAC6,1929538449.0,0,2019-07-10,2019-07-10,0,2019-06-25,69236.45,NAC6,15,6,2019,2,7,2,0.31773879142300193,513,0.9844054580896686
U001,0200739534,OK co,2019-07-11 00:00:00,2019.0,1929542425.0,2019-06-25,20190626,20190625,20190710.0,USD,RV,1.0,,50356.2,20190625.0,NAA8,1929542425.0,0,2019-07-10,2019-07-11,1,2019-06-25,50356.2,NAA8,15,6,2019,2,7,2,0.5774647887323944,71,2.7746478873239435
U001,0200744019,TARG corp,2019-07-10 00:00:00,2019.0,1929537263.0,2019-06-25,20190624,20190625,20190710.0,USD,RV,1.0,,19100.61,20190625.0,NAA8,1929537263.0,0,2019-07-10,2019-07-10,0,2019-06-25,19100.61,NAA8,15,6,2019,2,7,2,0.6529968454258676,317,3.324921135646688
U001,0200769623,WAL-MAR associates,2019-07-08 00:00:00,2019.0,1929538583.0,2019-06-25,20190625,20190625,20190710.0,USD,RV,1.0,,25239.7,20190625.0,NAH4,1929538583.0,0,2019-07-10,2019-07-08,0,2019-06-25,25239.7,NAH4,15,6,2019,2,7,2,0.18263157894736842,3800,0.9792105263157894
U001,0200416837,DEC trust,2019-06-25 00:00:00,2019.0,1929538335.0,2019-06-25,20190625,20190625,20190626.0,USD,RV,1.0,,3213.69,20190616.0,NAM2,1929538335.0,0,2019-06-26,2019-06-25,0,2019-06-25,3213.69,NAM2,1,6,2019,2,6,2,0.23076923076923078,117,0.5641025641025641
U001,0200781803,JRD us,2019-07-15 00:00:00,2019.0,1929540585.0,2019-06-25,20190625,20190625,20190715.0,USD,RV,1.0,,1721.07,20190625.0,NAD1,1929540585.0,0,2019-07-15,2019-07-15,0,2019-06-25,1721.07,NAD1,20,6,2019,2,7,0,0.2222222222222222,63,0.9206349206349206
U001,0200762301,C&S WH systems,2019-07-10 00:00:00,2019.0,1929543113.0,2019-06-25,20190626,20190625,20190710.0,USD,RV,1.0,,147743.03,20190625.0,NAC6,1929543113.0,0,2019-07-10,2019-07-10,0,2019-06-25,147743.03,NAC6,15,6,2019,2,7,2,0.31712062256809337,514,0.9824902723735408
U001,0200705089,JETR ,2019-07-15 00:00:00,2019.0,1929540341.0,2019-06-25,20190625,20190625,20190710.0,USD,RV,1.0,,1529.75,20190625.0,NAA8,1929540341.0,0,2019-07-10,2019-07-15,1,2019-06-25,1529.75,NAA8,15,6,2019,2,7,2,0.26666666666666666,45,1.7555555555555555
U001,200752302,KROGER corp,2019-07-10 00:00:00,2019.0,1929531960.0,2019-06-25,20190623,20190625,20190710.0,USD,RV,1.0,,82933.91,20190625.0,NAA8,1929531960.0,0,2019-07-10,2019-07-10,0,2019-06-25,82933.91,NAA8,15,6,2019,2,7,2,0.625,8,1.0
U001,0200769623,WAL-MAR foundation,2019-07-08 00:00:00,2019.0,1929533394.0,2019-06-25,20190624,20190625,20190710.0,USD,RV,1.0,,15333.17,20190625.0,NAH4,1929533394.0,0,2019-07-10,2019-07-08,0,2019-06-25,15333.17,NAH4,15,6,2019,2,7,2,0.1828466193107077,3801,0.9794790844514601
U001,0200769623,WAL-MAR associates,2019-07-08 00:00:00,2019.0,1929530782.0,2019-06-25,20190622,20190625,20190710.0,USD,RV,1.0,,15282.48,20190625.0,NAH4,1929530782.0,0,2019-07-10,2019-07-08,0,2019-06-25,15282.48,NAH4,15,6,2019,2,7,2,0.18279852709100475,3802,0.9792214623882167
U001,0200803720,DEC co,2019-06-25 00:00:00,2019.0,1929538606.0,2019-06-25,20190625,20190625,20190626.0,USD,RV,1.0,,9654.56,20190616.0,NAM2,1929538606.0,0,2019-06-26,2019-06-25,0,2019-06-25,9654.56,NAM2,1,6,2019,2,6,2,0.20625,160,0.4875
U001,0200794332,COST us,2019-07-11 00:00:00,2019.0,1929539917.0,2019-06-25,20190625,20190625,20190710.0,USD,RV,1.0,,64684.17,20190625.0,NAAX,1929539917.0,0,2019-07-10,2019-07-11,1,2019-06-25,64684.17,NAAX,15,6,2019,2,7,2,0.24630541871921183,406,1.0591133004926108
U001,0200705742,DOT in,2019-07-10 00:00:00,2019.0,1929542340.0,2019-06-25,20190626,20190625,20190710.0,USD,RV,1.0,,2800.33,20190625.0,NAA8,1929542340.0,0,2019-07-10,2019-07-10,0,2019-06-25,2800.33,NAA8,15,6,2019,2,7,2,0.07801418439716312,282,0.1347517730496454
U001,0200781803,JRD associates,2019-07-15 00:00:00,2019.0,1929540722.0,2019-06-25,20190625,20190625,20190715.0,USD,RV,1.0,,5454.87,20190625.0,NAD1,1929540722.0,0,2019-07-15,2019-07-15,0,2019-06-25,5454.87,NAD1,20,6,2019,2,7,0,0.21875,64,0.90625
U001,0200416837,DEC co,2019-07-01 00:00:00,2019.0,1929538708.0,2019-06-25,20190625,20190625,20190709.0,USD,RV,1.0,,341.88,20190616.0,NAM4,1929538708.0,0,2019-07-09,2019-07-01,0,2019-06-25,341.88,NAM4,14,6,2019,2,7,1,0.2288135593220339,118,0.559322033898305
U001,0100016691,BAY  corporation,2019-07-29 00:00:00,2019.0,1929539484.0,2019-06-25,20190625,20190625,20190725.0,USD,RV,1.0,,15088.0,20190625.0,NAD5,1929539484.0,0,2019-07-25,2019-07-29,1,2019-06-25,15088.0,NAD5,30,6,2019,2,7,3,0.6,5,3.2
U001,0200769623,WAL-MAR ,2019-07-08 00:00:00,2019.0,1929538499.0,2019-06-25,20190625,20190625,20190710.0,USD,RV,1.0,,13449.63,20190625.0,NAH4,1929538499.0,0,2019-07-10,2019-07-08,0,2019-06-25,13449.63,NAH4,15,6,2019,2,7,2,0.18275046016302918,3803,0.9789639758085722
U001,0200148860,DOLLA ,2019-07-10 00:00:00,2019.0,1929539577.0,2019-06-25,20190625,20190625,20190710.0,USD,RV,1.0,,4045.73,20190625.0,NAA8,1929539577.0,0,2019-07-10,2019-07-10,0,2019-06-25,4045.73,NAA8,15,6,2019,2,7,2,0.13793103448275862,116,0.41379310344827586
U001,0200743123,KROGER ,2019-07-10 00:00:00,2019.0,1929541331.0,2019-06-25,20190625,20190625,20190710.0,USD,RV,1.0,,2382.55,20190625.0,NAA8,1929541331.0,0,2019-07-10,2019-07-10,0,2019-06-25,2382.55,NAA8,15,6,2019,2,7,2,0.32,25,0.48
U001,CCCA02,KRAFT  co,2019-08-02 00:00:00,2019.0,1929539109.0,2019-06-25,20190625,20190625,20190730.0,USD,RV,1.0,,14091.16,20190625.0,NAG2,1929539109.0,0,2019-07-30,2019-08-02,1,2019-06-25,14091.16,NAG2,35,6,2019,2,7,1,0.8071065989847716,197,10.928934010152284
U001,0100024776,PEA us,2019-08-01 00:00:00,2019.0,1929529420.0,2019-06-25,20190621,20190625,20190730.0,USD,RV,1.0,,1604.27,20190625.0,NAG2,1929529420.0,0,2019-07-30,2019-08-01,1,2019-06-25,1604.27,NAG2,35,6,2019,2,7,1,0.5,4,0.75
U001,200779111,NICH trust,2019-07-08 00:00:00,2019.0,1929534835.0,2019-06-25,20190624,20190625,20190710.0,USD,RV,1.0,,42228.02,20190625.0,NAA8,1929534835.0,0,2019-07-10,2019-07-08,0,2019-06-25,42228.02,NAA8,15,6,2019,2,7,2,0.0,0,0.0
